Quarter,StadiumType,Week,Position,Player_Activity,Impact_Type,g_time,x,y,FieldType,HomeScore,Score_Difference,GamePlay,GamePlay_ID,Twist
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:09.500,67.31999969482422,38.41999816894531,Synthetic,24,3,399-3312,399-3312-26035,124.81001281738284
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:09.600,67.38999938964844,38.56999969482422,Synthetic,24,3,399-3312,399-3312-26035,154.010009765625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:09.700,67.37999725341797,38.54999923706055,Synthetic,24,3,399-3312,399-3312-26035,156.1199955940247
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:09.800,67.33999633789064,38.459999084472656,Synthetic,24,3,399-3312,399-3312-26035,157.9899940490723
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:09.900,67.30999755859375,38.47000122070313,Synthetic,24,3,399-3312,399-3312-26035,161.17000532150266
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.000,67.27999877929689,38.43999862670898,Synthetic,24,3,399-3312,399-3312-26035,164.72999429702756
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.100,67.29000091552734,38.459999084472656,Synthetic,24,3,399-3312,399-3312-26035,167.52999448776242
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.200,67.30999755859375,38.59000015258789,Synthetic,24,3,399-3312,399-3312-26035,169.68999576568606
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.300,67.30999755859375,38.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,168.26000976562494
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.400,67.27999877929689,38.61999893188477,Synthetic,24,3,399-3312,399-3312-26035,129.96000671386722
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.500,67.23999786376953,38.560001373291016,Synthetic,24,3,399-3312,399-3312-26035,89.16000366210929
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.600,67.22000122070314,38.56999969482422,Synthetic,24,3,399-3312,399-3312-26035,94.19000244140625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.700,67.19999694824217,38.61999893188477,Synthetic,24,3,399-3312,399-3312-26035,115.81001281738281
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.800,67.16999816894531,38.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,119.69001770019526
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:10.900,67.15000152587889,38.58000183105469,Synthetic,24,3,399-3312,399-3312-26035,127.72000122070312
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.000,67.15000152587889,38.58000183105469,Synthetic,24,3,399-3312,399-3312-26035,120.48001098632812
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.100,67.16000366210939,38.61999893188477,Synthetic,24,3,399-3312,399-3312-26035,90.6199951171875
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.200,67.15000152587889,38.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,83.29000854492188
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.300,67.12999725341797,38.61999893188477,Synthetic,24,3,399-3312,399-3312-26035,83.74998474121088
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.400,67.11000061035156,38.599998474121094,Synthetic,24,3,399-3312,399-3312-26035,93.66998291015625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.500,67.0999984741211,38.61000061035156,Synthetic,24,3,399-3312,399-3312-26035,95
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.600,67.0999984741211,38.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,88.81001281738278
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.700,67.08999633789064,38.63999938964844,Synthetic,24,3,399-3312,399-3312-26035,86.94000244140625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.800,67.08000183105469,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,100.6399993896485
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:11.900,67.05000305175781,38.650001525878906,Synthetic,24,3,399-3312,399-3312-26035,102.60000610351557
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.000,67.02999877929689,38.650001525878906,Synthetic,24,3,399-3312,399-3312-26035,94.56999206542972
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.100,66.98999786376953,38.650001525878906,Synthetic,24,3,399-3312,399-3312-26035,107.27999877929688
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.200,66.93000030517578,38.63999938964844,Synthetic,24,3,399-3312,399-3312-26035,137.4499969482422
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.300,66.90000152587889,38.63999938964844,Synthetic,24,3,399-3312,399-3312-26035,95.31999206542966
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.400,66.91000366210939,38.650001525878906,Synthetic,24,3,399-3312,399-3312-26035,18.110000610351562
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.500,66.91999816894531,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,9.880004882812472
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.600,66.93000030517578,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,3.870010375976591
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.700,66.94999694824217,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,0.6800079345703125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.800,66.98000335693361,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,1.020004272460966
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:12.900,67.02999877929689,38.66999816894531,Synthetic,24,3,399-3312,399-3312-26035,1.5299987792969034
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.000,67.06999969482422,38.680000305175774,Synthetic,24,3,399-3312,399-3312-26035,0.19999694824215908
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.100,67.0999984741211,38.70000076293945,Synthetic,24,3,399-3312,399-3312-26035,6.210006713867159
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.200,67.05999755859375,38.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,10.400009155273409
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.300,66.94999694824217,38.45000076293945,Synthetic,24,3,399-3312,399-3312-26035,6.25
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.400,66.91000366210939,38.36000061035156,Synthetic,24,3,399-3312,399-3312-26035,5.229995727539034
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.500,66.90000152587889,38.31999969482422,Synthetic,24,3,399-3312,399-3312-26035,9.090011596679688
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.600,66.87999725341797,38.29999923706055,Synthetic,24,3,399-3312,399-3312-26035,3.019989013671875
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.700,66.8499984741211,38.310001373291016,Synthetic,24,3,399-3312,399-3312-26035,5.42999267578125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.800,66.83000183105469,38.29999923706055,Synthetic,24,3,399-3312,399-3312-26035,10.959991455078125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:13.900,66.80000305175781,38.2599983215332,Synthetic,24,3,399-3312,399-3312-26035,8.749999999999972
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.000,66.80999755859375,38.2400016784668,Synthetic,24,3,399-3312,399-3312-26035,3.129989624023409
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.100,66.83999633789064,38.27000045776367,Synthetic,24,3,399-3312,399-3312-26035,17.1199951171875
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.200,66.86000061035156,38.27000045776367,Synthetic,24,3,399-3312,399-3312-26035,130.60999298095703
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.300,66.91999816894531,38.290000915527344,Synthetic,24,3,399-3312,399-3312-26035,128.68000411987305
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.400,66.98999786376953,38.310001373291016,Synthetic,24,3,399-3312,399-3312-26035,122.41000747680664
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.500,67,38.31999969482422,Synthetic,24,3,399-3312,399-3312-26035,122.0200023651123
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.600,67.01000213623047,38.31999969482422,Synthetic,24,3,399-3312,399-3312-26035,127.57999801635742
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.700,67.0199966430664,38.36000061035156,Synthetic,24,3,399-3312,399-3312-26035,139.64999294281006
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.800,67.05000305175781,38.45000076293945,Synthetic,24,3,399-3312,399-3312-26035,141.4800043106079
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:14.900,67.05000305175781,38.52999877929688,Synthetic,24,3,399-3312,399-3312-26035,149.20001220703125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.000,67.05999755859375,38.59000015258789,Synthetic,24,3,399-3312,399-3312-26035,45.66999816894531
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.100,67.05999755859375,38.63999938964844,Synthetic,24,3,399-3312,399-3312-26035,32.339996337890625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.200,67.05999755859375,38.6599998474121,Synthetic,24,3,399-3312,399-3312-26035,28.379989624023466
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.300,67.04000091552734,38.560001373291016,Synthetic,24,3,399-3312,399-3312-26035,26.36000061035159
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.400,67,38.5099983215332,Synthetic,24,3,399-3312,399-3312-26035,22.899993896484375
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.500,66.94000244140625,38.4900016784668,Synthetic,24,3,399-3312,399-3312-26035,20.330001831054688
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.600,66.87000274658203,38.43999862670898,Synthetic,24,3,399-3312,399-3312-26035,16.009994506835938
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.700,66.83000183105469,38.36999893188477,Synthetic,24,3,399-3312,399-3312-26035,8.760009765625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.800,66.80000305175781,38.29999923706055,Synthetic,24,3,399-3312,399-3312-26035,2.240005493164091
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:15.900,66.7699966430664,38.25,Synthetic,24,3,399-3312,399-3312-26035,2.3699951171875
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.000,66.73999786376953,38.20000076293945,Synthetic,24,3,399-3312,399-3312-26035,7.1399993896484375
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.100,66.69999694824217,38.150001525878906,Synthetic,24,3,399-3312,399-3312-26035,10.990005493164062
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.200,66.68000030517578,38.11000061035156,Synthetic,24,3,399-3312,399-3312-26035,13.789993286132841
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.300,66.63999938964844,38.06999969482422,Synthetic,24,3,399-3312,399-3312-26035,19.04998779296872
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.400,66.5999984741211,38.02000045776367,Synthetic,24,3,399-3312,399-3312-26035,25.639999389648438
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.500,66.58999633789064,37.9900016784668,Synthetic,24,3,399-3312,399-3312-26035,32.14001464843753
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.600,66.58999633789064,37.93999862670898,Synthetic,24,3,399-3312,399-3312-26035,36.789993286132784
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.700,66.58999633789064,37.88999938964844,Synthetic,24,3,399-3312,399-3312-26035,39.699996948242216
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.800,66.5999984741211,37.84000015258789,Synthetic,24,3,399-3312,399-3312-26035,43.51000976562497
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:16.900,66.5999984741211,37.790000915527344,Synthetic,24,3,399-3312,399-3312-26035,48.34999084472659
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.000,66.5999984741211,37.7400016784668,Synthetic,24,3,399-3312,399-3312-26035,50.56999969482422
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.100,66.61000061035156,37.680000305175774,Synthetic,24,3,399-3312,399-3312-26035,50.51999664306642
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.200,66.62000274658203,37.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,50.61000061035156
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.300,66.62999725341797,37.58000183105469,Synthetic,24,3,399-3312,399-3312-26035,49.34000396728514
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.400,66.65000152587889,37.5099983215332,Synthetic,24,3,399-3312,399-3312-26035,49.220001220703125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.500,66.66999816894531,37.43999862670898,Synthetic,24,3,399-3312,399-3312-26035,49.8199920654297
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.600,66.68000030517578,37.36000061035156,Synthetic,24,3,399-3312,399-3312-26035,51.08000183105469
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.700,66.69000244140625,37.29999923706055,Synthetic,24,3,399-3312,399-3312-26035,52.519996643066406
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.800,66.70999908447266,37.22999954223633,Synthetic,24,3,399-3312,399-3312-26035,53.57999420166014
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:17.900,66.73999786376953,37.180000305175774,Synthetic,24,3,399-3312,399-3312-26035,54.27000427246092
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.000,66.76000213623047,37.11999893188477,Synthetic,24,3,399-3312,399-3312-26035,54.51000213623048
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.100,66.79000091552734,37.060001373291016,Synthetic,24,3,399-3312,399-3312-26035,54.470001220703125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.200,66.83000183105469,37.0099983215332,Synthetic,24,3,399-3312,399-3312-26035,53.76000213623048
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.300,66.88999938964844,36.97000122070313,Synthetic,24,3,399-3312,399-3312-26035,52.56000518798827
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.400,66.94000244140625,36.930000305175774,Synthetic,24,3,399-3312,399-3312-26035,51.730003356933594
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.500,66.98999786376953,36.88000106811523,Synthetic,24,3,399-3312,399-3312-26035,51.33000183105467
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.600,67.04000091552734,36.84000015258789,Synthetic,24,3,399-3312,399-3312-26035,51.519996643066406
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.700,67.08999633789064,36.810001373291016,Synthetic,24,3,399-3312,399-3312-26035,52.670005798339844
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.800,67.13999938964844,36.77000045776367,Synthetic,24,3,399-3312,399-3312-26035,54.720001220703125
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:18.900,67.19999694824217,36.72999954223633,Synthetic,24,3,399-3312,399-3312-26035,57.5
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.000,67.26000213623047,36.680000305175774,Synthetic,24,3,399-3312,399-3312-26035,60.93000030517577
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.100,67.31999969482422,36.63000106811523,Synthetic,24,3,399-3312,399-3312-26035,64.89999771118164
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.200,67.38999938964844,36.599998474121094,Synthetic,24,3,399-3312,399-3312-26035,69.21000289916994
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.300,67.45999908447266,36.54999923706055,Synthetic,24,3,399-3312,399-3312-26035,73.92999649047852
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.400,67.52999877929689,36.5,Synthetic,24,3,399-3312,399-3312-26035,78.77000045776367
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.500,67.5999984741211,36.45000076293945,Synthetic,24,3,399-3312,399-3312-26035,83.5
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.600,67.66999816894531,36.400001525878906,Synthetic,24,3,399-3312,399-3312-26035,88.07999801635742
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.700,67.73999786376953,36.349998474121094,Synthetic,24,3,399-3312,399-3312-26035,91.73999977111816
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.800,67.83000183105469,36.290000915527344,Synthetic,24,3,399-3312,399-3312-26035,94.56999588012695
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:19.900,67.93000030517578,36.22000122070313,Synthetic,24,3,399-3312,399-3312-26035,96.65000343322752
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.000,68.04000091552734,36.1599998474121,Synthetic,24,3,399-3312,399-3312-26035,97.95999908447266
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.100,68.12999725341797,36.13000106811523,Synthetic,24,3,399-3312,399-3312-26035,98.87000274658203
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.200,68.23000335693361,36.099998474121094,Synthetic,24,3,399-3312,399-3312-26035,99.05000019073486
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.300,68.33000183105469,36.04999923706055,Synthetic,24,3,399-3312,399-3312-26035,98.91000270843504
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.400,68.44000244140625,36,Synthetic,24,3,399-3312,399-3312-26035,98.25
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.500,68.55000305175781,35.959999084472656,Synthetic,24,3,399-3312,399-3312-26035,97.31999969482422
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.600,68.66000366210939,35.91999816894531,Synthetic,24,3,399-3312,399-3312-26035,96.42000007629395
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.700,68.77999877929689,35.880001068115234,Synthetic,24,3,399-3312,399-3312-26035,94.83999824523926
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.800,68.90000152587889,35.83000183105469,Synthetic,24,3,399-3312,399-3312-26035,92.99000358581542
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:20.900,69.0199966430664,35.790000915527344,Synthetic,24,3,399-3312,399-3312-26035,91.70000267028807
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.000,69.12999725341797,35.7599983215332,Synthetic,24,3,399-3312,399-3312-26035,90.98999595642091
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.100,69.23999786376953,35.7400016784668,Synthetic,24,3,399-3312,399-3312-26035,90.30999755859375
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.200,69.33999633789064,35.70000076293945,Synthetic,24,3,399-3312,399-3312-26035,89.39999771118163
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.300,69.44000244140625,35.65999984741211,Synthetic,24,3,399-3312,399-3312-26035,88.50999832153319
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.400,69.55000305175781,35.630001068115234,Synthetic,24,3,399-3312,399-3312-26035,87.84999847412108
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.500,69.65000152587889,35.59000015258789,Synthetic,24,3,399-3312,399-3312-26035,87.44000244140624
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.600,69.75,35.54999923706055,Synthetic,24,3,399-3312,399-3312-26035,87.01999855041502
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.700,69.86000061035156,35.5099983215332,Synthetic,24,3,399-3312,399-3312-26035,86.5
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.800,69.95999908447266,35.470001220703125,Synthetic,24,3,399-3312,399-3312-26035,86.1800022125244
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:21.900,70.06999969482422,35.43000030517578,Synthetic,24,3,399-3312,399-3312-26035,86.48000335693358
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.000,70.18000030517578,35.38999938964844,Synthetic,24,3,399-3312,399-3312-26035,86.82000160217287
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.100,70.27999877929689,35.349998474121094,Synthetic,24,3,399-3312,399-3312-26035,86.0500030517578
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.200,70.37999725341797,35.29999923706055,Synthetic,24,3,399-3312,399-3312-26035,85.57000160217284
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.300,70.48999786376953,35.25,Synthetic,24,3,399-3312,399-3312-26035,85.16999626159668
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.400,70.61000061035156,35.20000076293945,Synthetic,24,3,399-3312,399-3312-26035,84.68000411987303
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.500,70.7300033569336,35.150001525878906,Synthetic,24,3,399-3312,399-3312-26035,84.5199966430664
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.600,70.83999633789062,35.09000015258789,Synthetic,24,3,399-3312,399-3312-26035,84.59000015258788
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.700,70.95999908447266,35.029998779296875,Synthetic,24,3,399-3312,399-3312-26035,84.65000152587889
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.800,71.05999755859375,34.959999084472656,Synthetic,24,3,399-3312,399-3312-26035,84.55999755859376
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:22.900,71.1500015258789,34.880001068115234,Synthetic,24,3,399-3312,399-3312-26035,84.22999954223633
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.000,71.25,34.81999969482421,Synthetic,24,3,399-3312,399-3312-26035,83.66999435424802
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.100,71.33999633789062,34.75,Synthetic,24,3,399-3312,399-3312-26035,82.99999237060544
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.200,71.43000030517578,34.66999816894532,Synthetic,24,3,399-3312,399-3312-26035,82.1200065612793
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.300,71.5199966430664,34.59999847412109,Synthetic,24,3,399-3312,399-3312-26035,81.26999664306643
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.400,71.61000061035156,34.5099983215332,Synthetic,24,3,399-3312,399-3312-26035,80.41999816894531
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.500,71.66999816894531,34.40999984741211,Synthetic,24,3,399-3312,399-3312-26035,79.47000122070312
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.600,71.7300033569336,34.299999237060554,Synthetic,24,3,399-3312,399-3312-26035,78.49000549316406
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.700,71.77999877929688,34.18000030517578,Synthetic,24,3,399-3312,399-3312-26035,77.16000366210939
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.800,71.83000183105469,34.060001373291016,Synthetic,24,3,399-3312,399-3312-26035,75.56999969482422
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:23.900,71.87000274658203,33.939998626708984,Synthetic,24,3,399-3312,399-3312-26035,74.99999237060547
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.000,71.91000366210938,33.81999969482421,Synthetic,24,3,399-3312,399-3312-26035,74.91000366210939
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.100,71.95999908447266,33.700000762939446,Synthetic,24,3,399-3312,399-3312-26035,75.27000427246095
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.200,72,33.56999969482421,Synthetic,24,3,399-3312,399-3312-26035,75.7699966430664
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.300,72.05000305175781,33.450000762939446,Synthetic,24,3,399-3312,399-3312-26035,76.38999938964844
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.400,72.0999984741211,33.310001373291016,Synthetic,24,3,399-3312,399-3312-26035,77.10000610351564
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.500,72.13999938964845,33.18000030517578,Synthetic,24,3,399-3312,399-3312-26035,78.12000274658203
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.600,72.18000030517578,33.049999237060554,Synthetic,24,3,399-3312,399-3312-26035,79.47000122070312
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.700,72.23000335693358,32.93000030517578,Synthetic,24,3,399-3312,399-3312-26035,80.69000244140625
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.800,72.2699966430664,32.799999237060554,Synthetic,24,3,399-3312,399-3312-26035,81.80000305175781
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:24.900,72.30999755859375,32.689998626708984,Synthetic,24,3,399-3312,399-3312-26035,83.04999542236328
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:25.000,72.33000183105469,32.56999969482421,Synthetic,24,3,399-3312,399-3312-26035,84.35000610351562
3,Outdoor,6,WR,Tackled,Helmet-to-body,2017-09-08 03:11:25.100,72.36000061035155,32.450000762939446,Synthetic,24,3,399-3312,399-3312-26035,85.1399917602539
